24,23,14,70
24,74,36,13
24,74,36,429
6,4,48,394
6,4,25,32
12,24,115,131
9,16,0,183
24,74,36,429
24,23,196,52
9,16,0,260
15,5,80,196
6,4,25,32
15,70,19,138
6,4,48,224
9,16,0,183
24,74,36,13
24,23,196,218
6,4,48,25
9,16,0,260
24,74,36,13
24,23,56,184
24,74,36,470
24,23,196,218
24,23,56,20
24,74,36,166
20,3,45,63
24,23,14,216
11,22,16,389
11,14,26,28
12,24,115,131
20,3,68,241
9,16,0,361
24,74,13,215
15,70,47,118
21,15,108,43
24,23,14,70
30,30,27,24
12,24,193,48
32,27,32,426
15,5,42,237
24,23,56,20
15,70,47,41
14,33,127,208
24,23,196,218
24,74,36,13
24,74,13,94
12,24,115,131
24,74,36,470
24,23,196,52
24,23,196,218
24,23,14,70
24,23,14,70
24,23,196,52
6,4,48,25
9,16,0,260
6,4,25,32
24,74,36,429
6,6,2,200
6,6,2,278
24,23,56,20
24,74,36,470
6,4,48,45
24,23,196,218
24,23,14,216
6,4,48,224
6,4,48,25
24,74,36,166
1,84,169,450
15,70,19,207
20,3,45,107
24,74,36,429
20,34,177,82
24,23,196,218
15,70,19,101
6,4,48,25
20,34,177,82
44,1,82,22
24,23,196,218
6,4,25,32
6,4,48,45
9,16,0,160
9,45,113,227
24,74,13,215
15,70,47,118
49,94,94,220
49,94,94,281
11,14,5,86
15,5,18,91
6,4,59,481
15,70,19,242
6,6,2,200
24,23,56,20
0,71,35,402
24,74,13,56
9,49,1,301
15,5,80,202
33,7,182,449
9,49,1,67
30,30,27,65
44,1,6,206
44,1,6,7
14,18,64,378
20,34,131,51
44,1,6,7
14,33,63,177
21,15,108,43
11,14,5,178
15,5,18,4
36,58,117,471
33,7,182,408
33,7,90,87
15,5,80,202
33,7,90,464
33,7,182,408
6,4,25,21
0,31,74,10
24,74,36,13
13,87,175,351
14,33,127,150
14,33,63,251
20,34,177,422
14,33,127,208
9,35,92,428
14,33,63,251
31,40,40,249
33,7,182,244
44,1,6,7
0,71,35,374
21,88,43,230
31,98,197,197
26,62,154,154
21,66,15,62
19,80,161,324
14,33,127,150
11,0,100,398
21,88,43,230
21,66,15,62
21,88,43,334
0,31,74,10
5,37,7,125
14,18,64,265
41,96,194,149
44,1,6,42
44,1,82,448
41,68,137,233
41,96,194,473
44,1,82,22
35,8,54,440
35,8,143,287
30,30,99,128
21,15,176,354
30,30,99,194
41,68,137,233
21,15,158,317
21,15,144,71
30,30,99,128
44,1,82,116
21,15,108,336
21,15,108,43
21,15,144,71
21,15,108,336
41,96,194,473
21,15,144,71
11,14,26,226
21,15,108,336
21,66,15,380
30,30,99,128
21,15,108,474
30,30,99,128
41,68,137,328
21,15,144,71
14,18,112,297
35,8,54,440
21,15,108,336
21,15,108,336
41,68,137,233
41,96,194,149
41,68,137,233
21,15,144,71
30,30,99,194
21,15,108,336
21,15,144,71
21,15,108,336
41,68,137,328
21,15,144,71
21,15,108,336
21,15,176,354
21,15,158,317
12,24,115,199
12,24,115,199
12,24,115,199
12,24,115,199
12,24,115,199
12,24,115,199
12,24,115,199
21,15,108,336
30,30,73,64
12,24,115,156
12,24,115,199
7,9,150,302
30,30,73,384
30,30,73,64
12,24,115,199
30,30,73,384
30,30,99,194
30,30,73,64
30,30,73,64
12,24,115,199
30,30,73,64
30,30,99,128
12,24,115,199
12,24,115,199
12,24,115,199
12,24,115,199
30,30,73,64
25,2,136,273
25,2,136,273
30,30,73,64
30,30,99,128
30,30,73,384
30,30,73,64
30,30,99,128
30,30,73,64
30,30,73,384
12,24,115,199
30,30,99,128
12,24,115,199
30,30,99,194
30,30,99,194
30,30,99,194
12,24,115,199
12,24,115,199
12,24,115,199
12,24,130,192
12,24,115,199
12,24,115,199
12,24,115,199
24,23,56,20
20,34,177,82
15,70,47,41
24,23,56,20
24,23,56,20
6,4,25,169
6,4,48,224
15,5,42,373
24,74,36,13
24,23,14,44
24,23,14,70
6,4,91,269
0,92,186,189
24,23,196,52
24,23,56,20
0,92,186,6
15,5,89,81
11,22,52,110
24,74,36,166
20,34,131,51
15,5,55,147
12,24,193,48
6,6,125,115
24,23,56,20
6,4,91,269
20,34,88,176
9,45,113,227
9,16,0,183
6,4,25,32
6,4,25,169
12,24,115,131
6,6,125,480
1,84,169,450
6,4,48,394
32,27,51,155
20,34,88,16
11,0,4,274
20,3,45,107
5,63,44,132
15,70,47,151
24,74,36,429
24,74,36,13
5,63,44,205
11,14,26,68
11,14,5,86
48,48,38,135
48,48,38,72
15,70,47,263
32,36,71,372
11,14,140,1
15,5,89,81
30,30,27,24
20,3,192,11
5,63,44,132
11,22,52,484
11,22,62,326
20,34,88,176
11,0,4,144
15,70,47,151
32,36,71,498
20,34,88,16
15,5,89,81
20,3,12,219
20,3,45,63
44,1,11,12
18,41,17,103
18,41,17,103
43,43,21,225
18,82,166,454
28,13,114,27
28,13,103,423
18,41,17,103
28,13,103,423
18,41,17,103
28,13,114,27
18,41,17,340
43,43,21,248
43,43,21,211
43,43,21,248
43,43,21,211
18,41,17,340
18,41,17,103
28,13,114,27
43,43,21,211
28,13,103,58
28,13,103,58
43,43,21,211
28,13,103,58
28,13,103,58
18,41,17,103
28,13,114,27
18,82,166,229
43,43,21,248
18,41,17,340
18,41,138,277
18,82,166,229
28,13,103,348
18,41,138,277
43,43,21,248
18,41,17,340
28,13,103,348
18,41,17,436
43,43,21,248
18,41,17,103
18,82,166,229
18,41,17,103
43,43,21,248
18,41,138,277
18,41,17,179
43,43,21,248
18,82,166,229
